seq,gubun,confCase,confCaseRate,death,deathRate,criticalRate,createDt,updateDt
22167,10-19,3597125,12.64,18.0,0.06,0,2022-12-22 01:17:23.0,null
22166,20-29,4155496,14.6,75.0,0.24,0,2022-12-22 01:17:23.0,null
22165,30-39,4152680,14.59,144.0,0.46,0,2022-12-22 01:17:23.0,null
22164,40-49,4338444,15.24,427.0,1.35,0.01,2022-12-22 01:17:23.0,null
22163,50-59,3685333,12.95,1293.0,4.09,0.04,2022-12-22 01:17:23.0,null
22162,60-69,3066243,10.77,3607.0,11.41,0.12,2022-12-22 01:17:23.0,null
22161,70-79,1552491,5.45,7180.0,22.71,0.46,2022-12-22 01:17:23.0,null
22160,80 이상,934960,3.28,18830.0,59.57,2.01,2022-12-22 01:17:23.0,null
22159,여성,15241342,53.54,16149.0,51.09,0.11,2022-12-22 01:17:23.0,null
22158,남성,13225048,46.46,15462.0,48.91,0.12,2022-12-22 01:17:23.0,null
22146,0-9,2979383,10.49,37.0,0.12,0,2022-12-21 05:27:30.0,null
22145,10-19,3588656,12.64,18.0,0.06,0,2022-12-21 05:27:30.0,null
22144,20-29,4145018,14.6,75.0,0.24,0,2022-12-21 05:27:30.0,null
22143,30-39,4140671,14.58,144.0,0.46,0,2022-12-21 05:27:30.0,null
22142,40-49,4326615,15.24,426.0,1.35,0.01,2022-12-21 05:27:30.0,null
22141,50-59,3673915,12.94,1293.0,4.10,0.04,2022-12-21 05:27:30.0,null
22140,60-69,3056827,10.77,3600.0,11.41,0.12,2022-12-21 05:27:30.0,null
22139,70-79,1547732,5.45,7170.0,22.73,0.46,2022-12-21 05:27:30.0,null
22138,80 이상,931829,3.28,18786.0,59.55,2.02,2022-12-21 05:27:30.0,null
22137,여성,15199489,53.54,16119.0,51.09,0.11,2022-12-21 05:27:30.0,null
22136,남성,13191157,46.46,15430.0,48.91,0.12,2022-12-21 05:27:30.0,null
22124,0-9,2974390,10.51,37.0,0.12,0,2022-12-20 02:47:26.0,null
22123,10-19,3578669,12.64,18.0,0.06,0,2022-12-20 02:47:26.0,null
22122,20-29,4132897,14.6,75.0,0.24,0,2022-12-20 02:47:26.0,null
22121,30-39,4126914,14.58,143.0,0.45,0,2022-12-20 02:47:26.0,null
22120,40-49,4312822,15.24,426.0,1.35,0.01,2022-12-20 02:47:26.0,null
22119,50-59,3661081,12.94,1293.0,4.11,0.04,2022-12-20 02:47:26.0,null
22118,60-69,3046315,10.76,3596.0,11.42,0.12,2022-12-20 02:47:26.0,null
22117,70-79,1541920,5.45,7160.0,22.74,0.46,2022-12-20 02:47:26.0,null
22116,80 이상,927466,3.28,18742.0,59.52,2.02,2022-12-20 02:47:26.0,null
22115,여성,15150811,53.53,16086.0,51.08,0.11,2022-12-20 02:47:26.0,null
22114,남성,13151663,46.47,15404.0,48.92,0.12,2022-12-20 02:47:26.0,null
22102,0-9,2969206,10.52,37.0,0.12,0,2022-12-19 03:58:08.0,null
22101,10-19,3567862,12.65,18.0,0.06,0,2022-12-19 03:58:08.0,null
22100,20-29,4121323,14.61,75.0,0.24,0,2022-12-19 03:58:08.0,null
22099,30-39,4112635,14.58,143.0,0.45,0,2022-12-19 03:58:08.0,null
22098,40-49,4298314,15.23,424.0,1.35,0.01,2022-12-19 03:58:08.0,null
22097,50-59,3648004,12.93,1291.0,4.11,0.04,2022-12-19 03:58:08.0,null
22096,60-69,3036405,10.76,3591.0,11.42,0.12,2022-12-19 03:58:08.0,null
22095,70-79,1536477,5.45,7147.0,22.74,0.47,2022-12-19 03:58:08.0,null
22094,80 이상,924689,3.28,18708.0,59.52,2.02,2022-12-19 03:58:08.0,null
22093,여성,15103457,53.53,16058.0,51.08,0.11,2022-12-19 03:58:08.0,null
22092,남성,13111458,46.47,15376.0,48.92,0.12,2022-12-19 03:58:08.0,null
22080,0-9,2967077,11,37.0,0,0.00,2022-12-18 00:47:37.0,null
22079,10-19,3564725,13,18.0,0,0.00,2022-12-18 00:47:37.0,null
22078,20-29,4117818,15,75.0,0,0.00,2022-12-18 00:47:37.0,null
22077,30-39,4108179,15,143.0,0,0.00,2022-12-18 00:47:37.0,null
22076,40-49,4293871,15,424.0,1,0.01,2022-12-18 00:47:37.0,null
22075,50-59,3644409,13,1290.0,4,0.04,2022-12-18 00:47:37.0,null
22074,60-69,3033490,11,3587.0,11,0.12,2022-12-18 00:47:37.0,null
22073,70-79,1535033,5,7140.0,23,0.47,2022-12-18 00:47:37.0,null
22072,80 이상,923691,3,18681.0,60,2.02,2022-12-18 00:47:37.0,null
22071,여성,15089268,54,16044.0,51,0.11,2022-12-18 00:47:37.0,null
22070,남성,13099025,46,15351.0,49,0.12,2022-12-18 00:47:37.0,null
22058,0-9,2963573,10.54,37.0,0.12,0,2022-12-17 05:05:49.0,null
22057,10-19,3558197,12.65,18.0,0.06,0,2022-12-17 05:05:49.0,null
22056,20-29,4110622,14.61,75.0,0.24,0,2022-12-17 05:05:49.0,null
22055,30-39,4099668,14.57,143.0,0.46,0,2022-12-17 05:05:49.0,null
22054,40-49,4284754,15.23,422.0,1.35,0.01,2022-12-17 05:05:49.0,null
22053,50-59,3635235,12.92,1288.0,4.11,0.04,2022-12-17 05:05:49.0,null
22052,60-69,3025418,10.76,3585.0,11.43,0.12,2022-12-17 05:05:49.0,null
22051,70-79,1530868,5.44,7136.0,22.76,0.47,2022-12-17 05:05:48.0,null
22050,80 이상,921096,3.27,18649.0,59.48,2.02,2022-12-17 05:05:48.0,null
22049,여성,15056390,53.53,16023.0,51.11,0.11,2022-12-17 05:05:48.0,null
22048,남성,13073041,46.47,15330.0,48.89,0.12,2022-12-17 05:05:48.0,null
22036,0-9,2959564,10.55,36.0,0.12,0,2022-12-16 05:16:01.0,null
22035,10-19,3550472,12.65,18.0,0.06,0,2022-12-16 05:16:01.0,null
22034,20-29,4101927,14.62,75.0,0.24,0,2022-12-16 05:16:01.0,null
22033,30-39,4089874,14.57,142.0,0.45,0,2022-12-16 05:16:01.0,null
22032,40-49,4274894,15.23,422.0,1.35,0.01,2022-12-16 05:16:01.0,null
22031,50-59,3625248,12.92,1287.0,4.11,0.04,2022-12-16 05:16:01.0,null
22030,60-69,3016642,10.75,3582.0,11.44,0.12,2022-12-16 05:16:01.0,null
22029,70-79,1526217,5.44,7122.0,22.76,0.47,2022-12-16 05:16:01.0,null
22028,80 이상,917841,3.27,18614.0,59.47,2.03,2022-12-16 05:16:01.0,null
22027,여성,15019433,53.52,15992.0,51.10,0.11,2022-12-16 05:16:01.0,null
22026,남성,13043246,46.48,15306.0,48.90,0.12,2022-12-16 05:16:01.0,null
22014,0-9,2955541,10.56,36.0,0.12,0,2022-12-15 00:53:25.0,null
22013,10-19,3543069,12.66,18.0,0.06,0,2022-12-15 00:53:25.0,null
22012,20-29,4092989,14.62,75.0,0.24,0,2022-12-15 00:53:25.0,null
22011,30-39,4079798,14.57,142.0,0.45,0,2022-12-15 00:53:25.0,null
22010,40-49,4264625,15.23,421.0,1.35,0.01,2022-12-15 00:53:25.0,null
22009,50-59,3615192,12.91,1281.0,4.10,0.04,2022-12-15 00:53:25.0,null
22008,60-69,3008014,10.74,3578.0,11.46,0.12,2022-12-15 00:53:25.0,null
22007,70-79,1521755,5.44,7110.0,22.77,0.47,2022-12-15 00:53:24.0,null
22006,80 이상,914743,3.27,18571.0,59.46,2.03,2022-12-15 00:53:24.0,null
22005,여성,14981904,53.51,15955.0,51.09,0.11,2022-12-15 00:53:24.0,null
22004,남성,13013822,46.49,15277.0,48.91,0.12,2022-12-15 00:53:24.0,null
21992,0-9,2951289,10.57,36.0,0.12,0,2022-12-14 00:41:40.0,null
21991,10-19,3535370,12.66,18.0,0.06,0,2022-12-14 00:41:40.0,null
21990,20-29,4082947,14.62,75.0,0.24,0,2022-12-14 00:41:40.0,null
21989,30-39,4068828,14.57,142.0,0.46,0,2022-12-14 00:41:40.0,null
21988,40-49,4253631,15.23,421.0,1.35,0.01,2022-12-14 00:41:40.0,null
21987,50-59,3604795,12.91,1281.0,4.11,0.04,2022-12-14 00:41:40.0,null
21986,60-69,2999426,10.74,3571.0,11.46,0.12,2022-12-14 00:41:40.0,null
21985,70-79,1517396,5.43,7098.0,22.77,0.47,2022-12-14 00:41:40.0,null
21984,80 이상,911890,3.27,18532.0,59.45,2.03,2022-12-14 00:41:40.0,null
21983,여성,14942710,53.51,15932.0,51.11,0.11,2022-12-14 00:41:40.0,null
21982,남성,12982862,46.49,15242.0,48.89,0.12,2022-12-14 00:41:40.0,null
21970,0-9,2946274,10.58,36.0,0.12,0,2022-12-13 04:09:58.0,null
21969,10-19,3525740,12.66,18.0,0.06,0,2022-12-13 04:09:58.0,null
21968,20-29,4071198,14.62,75.0,0.24,0,2022-12-13 04:09:58.0,null
21967,30-39,4055846,14.57,142.0,0.46,0,2022-12-13 04:09:58.0,null
21966,40-49,4240709,15.23,420.0,1.35,0.01,2022-12-13 04:09:58.0,null
21965,50-59,3592618,12.9,1280.0,4.11,0.04,2022-12-13 04:09:58.0,null
21964,60-69,2989149,10.74,3569.0,11.47,0.12,2022-12-13 04:09:58.0,null
21963,70-79,1511964,5.43,7088.0,22.77,0.47,2022-12-13 04:09:58.0,null
21962,80 이상,907503,3.26,18500.0,59.43,2.04,2022-12-13 04:09:58.0,null
21961,여성,14895812,53.5,15905.0,51.10,0.11,2022-12-13 04:09:58.0,null
21960,남성,12945189,46.5,15223.0,48.90,0.12,2022-12-13 04:09:58.0,null
21948,0-9,2941040,11,36.0,0,0.00,2022-12-12 00:46:38.0,null
21947,10-19,3515116,13,18.0,0,0.00,2022-12-12 00:46:38.0,null
21946,20-29,4059346,15,75.0,0,0.00,2022-12-12 00:46:38.0,null
21945,30-39,4041930,15,142.0,0,0.00,2022-12-12 00:46:38.0,null
21944,40-49,4226683,15,420.0,1,0.01,2022-12-12 00:46:38.0,null
21943,50-59,3579691,13,1280.0,4,0.04,2022-12-12 00:46:38.0,null
21942,60-69,2979390,11,3567.0,11,0.12,2022-12-12 00:46:38.0,null
21941,70-79,1506567,5,7080.0,23,0.47,2022-12-12 00:46:38.0,null
21940,80 이상,904386,3,18481.0,59,2.04,2022-12-12 00:46:38.0,null
21939,여성,14848418,54,15890.0,51,0.11,2022-12-12 00:46:38.0,null
21938,남성,12905731,46,15209.0,49,0.12,2022-12-12 00:46:38.0,null
21926,0-9,2938852,10.6,36.0,0.12,0,2022-12-11 01:00:50.0,null
21925,10-19,3511969,12.67,18.0,0.06,0,2022-12-11 01:00:50.0,null
21924,20-29,4055922,14.63,75.0,0.24,0,2022-12-11 01:00:50.0,null
21923,30-39,4037856,14.56,142.0,0.46,0,2022-12-11 01:00:50.0,null
21922,40-49,4222524,15.23,420.0,1.35,0.01,2022-12-11 01:00:50.0,null
21921,50-59,3576288,12.9,1279.0,4.12,0.04,2022-12-11 01:00:50.0,null
21920,60-69,2976566,10.73,3564.0,11.47,0.12,2022-12-11 01:00:50.0,null
21919,70-79,1505165,5.43,7077.0,22.78,0.47,2022-12-11 01:00:50.0,null
21918,80 이상,903340,3.26,18458.0,59.41,2.04,2022-12-11 01:00:50.0,null
21917,여성,14834568,53.5,15872.0,51.09,0.11,2022-12-11 01:00:50.0,null
21916,남성,12893914,46.5,15197.0,48.91,0.12,2022-12-11 01:00:50.0,null
21893,0-9,2935432,10.61,36.0,0.12,0,2022-12-10 00:40:02.0,null
21892,10-19,3505855,12.67,18.0,0.06,0,2022-12-10 00:40:01.0,null
21891,20-29,4048989,14.63,75.0,0.24,0,2022-12-10 00:40:01.0,null
21890,30-39,4030262,14.56,141.0,0.45,0,2022-12-10 00:40:01.0,null
21889,40-49,4214411,15.23,419.0,1.35,0.01,2022-12-10 00:40:01.0,null
21888,50-59,3568214,12.89,1279.0,4.12,0.04,2022-12-10 00:40:01.0,null
21887,60-69,2969292,10.73,3555.0,11.46,0.12,2022-12-10 00:40:01.0,null
21886,70-79,1501090,5.42,7069.0,22.78,0.47,2022-12-10 00:40:01.0,null
21885,80 이상,900618,3.25,18437.0,59.42,2.05,2022-12-10 00:40:01.0,null
21884,여성,14804058,53.49,15852.0,51.09,0.11,2022-12-10 00:40:01.0,null
21883,남성,12870105,46.51,15177.0,48.91,0.12,2022-12-10 00:40:01.0,null
21871,0-9,2931647,10.62,36.0,0.12,0,2022-12-09 05:22:56.0,null
21870,10-19,3498355,12.67,18.0,0.06,0,2022-12-09 05:22:56.0,null
21869,20-29,4040704,14.63,75.0,0.24,0,2022-12-09 05:22:56.0,null
21868,30-39,4021363,14.56,141.0,0.46,0,2022-12-09 05:22:56.0,null
21867,40-49,4205491,15.23,419.0,1.35,0.01,2022-12-09 05:22:56.0,null
21866,50-59,3559020,12.89,1278.0,4.13,0.04,2022-12-09 05:22:56.0,null
21865,60-69,2961079,10.72,3549.0,11.46,0.12,2022-12-09 05:22:56.0,null
21864,70-79,1496593,5.42,7057.0,22.78,0.47,2022-12-09 05:22:56.0,null
21863,80 이상,897303,3.25,18402.0,59.41,2.05,2022-12-09 05:22:56.0,null
21862,여성,14769321,53.49,15826.0,51.09,0.11,2022-12-09 05:22:56.0,null
21861,남성,12842234,46.51,15149.0,48.91,0.12,2022-12-09 05:22:56.0,null
21838,0-9,2927733,10.63,36.0,0.12,0,2022-12-08 01:02:03.0,null
21837,10-19,3491057,12.67,18.0,0.06,0,2022-12-08 01:02:03.0,null
21836,20-29,4031840,14.64,75.0,0.24,0,2022-12-08 01:02:03.0,null
21835,30-39,4012312,14.56,141.0,0.46,0,2022-12-08 01:02:03.0,null
21834,40-49,4196288,15.23,417.0,1.35,0.01,2022-12-08 01:02:03.0,null
21833,50-59,3549856,12.89,1275.0,4.13,0.04,2022-12-08 01:02:03.0,null
21832,60-69,2953040,10.72,3546.0,11.47,0.12,2022-12-08 01:02:03.0,null
21831,70-79,1492261,5.42,7047.0,22.80,0.47,2022-12-08 01:02:03.0,null
21830,80 이상,894434,3.25,18353.0,59.38,2.05,2022-12-08 01:02:03.0,null
21829,여성,14734365,53.48,15794.0,51.10,0.11,2022-12-08 01:02:03.0,null
21828,남성,12814456,46.52,15114.0,48.90,0.12,2022-12-08 01:02:03.0,null
21805,0-9,2923720,10.64,36.0,0.12,0,2022-12-07 01:04:08.0,null
21804,10-19,3483440,12.67,18.0,0.06,0,2022-12-07 01:04:08.0,null
21803,20-29,4022281,14.64,75.0,0.24,0,2022-12-07 01:04:08.0,null
21802,30-39,4002320,14.56,141.0,0.46,0,2022-12-07 01:04:08.0,null
21801,40-49,4186298,15.23,417.0,1.35,0.01,2022-12-07 01:04:08.0,null
21800,50-59,3540537,12.88,1273.0,4.13,0.04,2022-12-07 01:04:08.0,null
21799,60-69,2945123,10.72,3542.0,11.48,0.12,2022-12-07 01:04:08.0,null
21798,70-79,1488245,5.42,7030.0,22.79,0.47,2022-12-07 01:04:08.0,null
21797,80 이상,891604,3.24,18315.0,59.37,2.05,2022-12-07 01:04:08.0,null
21796,여성,14698254,53.48,15767.0,51.11,0.11,2022-12-07 01:04:08.0,null
21795,남성,12785314,46.52,15080.0,48.89,0.12,2022-12-07 01:04:08.0,null
21783,0-9,2919220,10.65,36.0,0.12,0,2022-12-06 00:59:55.0,null
21782,10-19,3474531,12.68,18.0,0.06,0,2022-12-06 00:59:55.0,null
21781,20-29,4011391,14.64,75.0,0.24,0,2022-12-06 00:59:55.0,null
21780,30-39,3991230,14.56,141.0,0.46,0,2022-12-06 00:59:55.0,null
21779,40-49,4175205,15.23,417.0,1.35,0.01,2022-12-06 00:59:55.0,null
21778,50-59,3529941,12.88,1267.0,4.11,0.04,2022-12-06 00:59:55.0,null
21777,60-69,2936291,10.71,3538.0,11.49,0.12,2022-12-06 00:59:55.0,null
21776,70-79,1483391,5.41,7020.0,22.80,0.47,2022-12-06 00:59:55.0,null
21775,80 이상,887654,3.24,18281.0,59.37,2.06,2022-12-06 00:59:55.0,null
21774,여성,14656955,53.48,15734.0,51.10,0.11,2022-12-06 00:59:55.0,null
21773,남성,12751899,46.52,15059.0,48.90,0.12,2022-12-06 00:59:55.0,null
21761,0-9,2914361,10.66,35.0,0.11,0,2022-12-05 06:09:35.0,null
21760,10-19,3464437,12.68,18.0,0.06,0,2022-12-05 06:09:35.0,null
21759,20-29,4000434,14.64,75.0,0.24,0,2022-12-05 06:09:35.0,null
21758,30-39,3979147,14.56,141.0,0.46,0,2022-12-05 06:09:35.0,null
21757,40-49,4162762,15.23,416.0,1.35,0.01,2022-12-05 06:09:35.0,null
21756,50-59,3518884,12.87,1265.0,4.11,0.04,2022-12-05 06:09:35.0,null
21755,60-69,2927724,10.71,3536.0,11.49,0.12,2022-12-05 06:09:35.0,null
21754,70-79,1478553,5.41,7015.0,22.80,0.47,2022-12-05 06:09:35.0,null
21753,80 이상,884948,3.24,18268.0,59.37,2.06,2022-12-05 06:09:35.0,null
21752,여성,14614993,53.47,15724.0,51.10,0.11,2022-12-05 06:09:35.0,null
21751,남성,12716257,46.53,15045.0,48.90,0.12,2022-12-05 06:09:35.0,null
21739,0-9,2912402,10.66,35.0,0.11,0,2022-12-04 03:33:48.0,null
21738,10-19,3461559,12.68,18.0,0.06,0,2022-12-04 03:33:48.0,null
21737,20-29,3997193,14.64,75.0,0.24,0,2022-12-04 03:33:48.0,null
21736,30-39,3975474,14.56,141.0,0.46,0,2022-12-04 03:33:48.0,null
21735,40-49,4158951,15.23,416.0,1.35,0.01,2022-12-04 03:33:48.0,null
21734,50-59,3515890,12.87,1262.0,4.11,0.04,2022-12-04 03:33:48.0,null
21733,60-69,2925360,10.71,3533.0,11.50,0.12,2022-12-04 03:33:48.0,null
21732,70-79,1477300,5.41,7004.0,22.79,0.47,2022-12-04 03:33:48.0,null
21731,80 이상,883961,3.24,18245.0,59.37,2.06,2022-12-04 03:33:48.0,null
21730,여성,14602366,53.47,15706.0,51.11,0.11,2022-12-04 03:33:48.0,null
21729,남성,12705724,46.53,15023.0,48.89,0.12,2022-12-04 03:33:48.0,null
21717,0-9,2909360,10.67,34.0,0.11,0,2022-12-03 03:49:29.0,null
21716,10-19,3456291,12.68,18.0,0.06,0,2022-12-03 03:49:29.0,null
21715,20-29,3991332,14.64,75.0,0.24,0,2022-12-03 03:49:29.0,null
21714,30-39,3969008,14.56,141.0,0.46,0,2022-12-03 03:49:29.0,null
21713,40-49,4151940,15.23,414.0,1.35,0.01,2022-12-03 03:49:29.0,null
21712,50-59,3509043,12.87,1259.0,4.11,0.04,2022-12-03 03:49:29.0,null
21711,60-69,2919075,10.71,3529.0,11.51,0.12,2022-12-03 03:49:29.0,null
21710,70-79,1473773,5.41,6991.0,22.80,0.47,2022-12-03 03:49:29.0,null
21709,80 이상,881704,3.23,18208.0,59.37,2.07,2022-12-03 03:49:29.0,null
21708,여성,14576181,53.47,15685.0,51.14,0.11,2022-12-03 03:49:29.0,null
21707,남성,12685345,46.53,14984.0,48.86,0.12,2022-12-03 03:49:29.0,null
21695,0-9,2906060,10.68,34.0,0.11,0,2022-12-02 00:24:09.0,null
21694,10-19,3449985,12.68,18.0,0.06,0,2022-12-02 00:24:09.0,null
21693,20-29,3984226,14.64,75.0,0.24,0,2022-12-02 00:24:09.0,null
21692,30-39,3961733,14.56,141.0,0.46,0,2022-12-02 00:24:09.0,null
21691,40-49,4144497,15.23,414.0,1.35,0.01,2022-12-02 00:24:09.0,null
21690,50-59,3501303,12.87,1259.0,4.11,0.04,2022-12-02 00:24:09.0,null
21689,60-69,2912151,10.7,3521.0,11.50,0.12,2022-12-02 00:24:09.0,null
21688,70-79,1469920,5.4,6982.0,22.80,0.47,2022-12-02 00:24:09.0,null
21687,80 이상,878925,3.23,18177.0,59.36,2.07,2022-12-02 00:24:09.0,null
21686,여성,14546798,53.46,15666.0,51.16,0.11,2022-12-02 00:24:09.0,null
21685,남성,12662002,46.54,14955.0,48.84,0.12,2022-12-02 00:24:09.0,null
21673,0-9,2902798,10.69,34.0,0.11,0,2022-12-01 03:30:55.0,null
21672,10-19,3443743,12.68,18.0,0.06,0,2022-12-01 03:30:55.0,null
21671,20-29,3976879,14.64,74.0,0.24,0,2022-12-01 03:30:55.0,null
21670,30-39,3954185,14.56,141.0,0.46,0,2022-12-01 03:30:55.0,null
21669,40-49,4136635,15.23,414.0,1.35,0.01,2022-12-01 03:30:55.0,null
21668,50-59,3493571,12.86,1259.0,4.12,0.04,2022-12-01 03:30:55.0,null
21667,60-69,2905387,10.7,3512.0,11.49,0.12,2022-12-01 03:30:55.0,null
21666,70-79,1466206,5.4,6975.0,22.82,0.48,2022-12-01 03:30:55.0,null
21665,80 이상,876409,3.23,18141.0,59.35,2.07,2022-12-01 03:30:55.0,null
21664,여성,14517102,53.46,15638.0,51.16,0.11,2022-12-01 03:30:55.0,null
21663,남성,12638711,46.54,14930.0,48.84,0.12,2022-12-01 03:30:55.0,null
21651,0-9,2899222,10.7,34.0,0.11,0,2022-11-30 02:30:55.0,null
21650,10-19,3437471,12.68,18.0,0.06,0,2022-11-30 02:30:55.0,null
21649,20-29,3968611,14.65,74.0,0.24,0,2022-11-30 02:30:55.0,null
21648,30-39,3945713,14.56,141.0,0.46,0,2022-11-30 02:30:55.0,null
21647,40-49,4127991,15.23,412.0,1.35,0.01,2022-11-30 02:30:55.0,null
21646,50-59,3485296,12.86,1258.0,4.12,0.04,2022-11-30 02:30:55.0,null
21645,60-69,2898251,10.7,3502.0,11.48,0.12,2022-11-30 02:30:55.0,null
21644,70-79,1462312,5.4,6966.0,22.83,0.48,2022-11-30 02:30:55.0,null
21643,80 이상,873867,3.22,18101.0,59.34,2.07,2022-11-30 02:30:55.0,null
21642,여성,14484987,53.45,15605.0,51.15,0.11,2022-11-30 02:30:55.0,null
21641,남성,12613747,46.55,14901.0,48.85,0.12,2022-11-30 02:30:55.0,null
21618,0-9,2895034,10.71,34.0,0.11,0,2022-11-29 01:56:17.0,null
21617,10-19,3429667,12.69,18.0,0.06,0,2022-11-29 01:56:17.0,null
21616,20-29,3959386,14.65,74.0,0.24,0,2022-11-29 01:56:17.0,null
21615,30-39,3935991,14.56,140.0,0.46,0,2022-11-29 01:56:17.0,null
21614,40-49,4118034,15.23,412.0,1.35,0.01,2022-11-29 01:56:17.0,null
21613,50-59,3475825,12.86,1255.0,4.12,0.04,2022-11-29 01:56:17.0,null
21612,60-69,2889946,10.69,3493.0,11.47,0.12,2022-11-29 01:56:17.0,null
21611,70-79,1457519,5.39,6957.0,22.84,0.48,2022-11-29 01:56:17.0,null
21610,80 이상,869917,3.22,18071.0,59.34,2.08,2022-11-29 01:56:17.0,null
21609,여성,14447400,53.45,15581.0,51.16,0.11,2022-11-29 01:56:17.0,null
21608,남성,12583919,46.55,14873.0,48.84,0.12,2022-11-29 01:56:17.0,null
21596,0-9,2890350,10.72,34.0,0.11,0,2022-11-28 01:51:29.0,null
21595,10-19,3420641,12.69,18.0,0.06,0,2022-11-28 01:51:29.0,null
21594,20-29,3949588,14.65,74.0,0.24,0,2022-11-28 01:51:29.0,null
21593,30-39,3925195,14.56,140.0,0.46,0,2022-11-28 01:51:29.0,null
21592,40-49,4106813,15.23,411.0,1.35,0.01,2022-11-28 01:51:29.0,null
21591,50-59,3465653,12.85,1252.0,4.12,0.04,2022-11-28 01:51:29.0,null
21590,60-69,2881731,10.69,3489.0,11.47,0.12,2022-11-28 01:51:29.0,null
21589,70-79,1452669,5.39,6951.0,22.86,0.48,2022-11-28 01:51:29.0,null
21588,80 이상,867203,3.22,18044.0,59.33,2.08,2022-11-28 01:51:29.0,null
21587,여성,14407756,53.44,15560.0,51.16,0.11,2022-11-28 01:51:29.0,null
21586,남성,12552087,46.56,14853.0,48.84,0.12,2022-11-28 01:51:29.0,null
21574,0-9,2888458,10.72,34.0,0.11,0,2022-11-27 04:58:10.0,null
21573,10-19,3417936,12.69,18.0,0.06,0,2022-11-27 04:58:10.0,null
21572,20-29,3946495,14.65,74.0,0.24,0,2022-11-27 04:58:10.0,null
21571,30-39,3921671,14.56,140.0,0.46,0,2022-11-27 04:58:10.0,null
21570,40-49,4103265,15.23,410.0,1.35,0.01,2022-11-27 04:58:10.0,null
21569,50-59,3462792,12.85,1251.0,4.12,0.04,2022-11-27 04:58:10.0,null
21568,60-69,2879324,10.69,3487.0,11.48,0.12,2022-11-27 04:58:10.0,null
21567,70-79,1451418,5.39,6945.0,22.87,0.48,2022-11-27 04:58:10.0,null
21566,80 이상,866157,3.22,18010.0,59.30,2.08,2022-11-27 04:58:10.0,null
21565,여성,14395689,53.44,15537.0,51.16,0.11,2022-11-27 04:58:10.0,null
21564,남성,12541827,46.56,14832.0,48.84,0.12,2022-11-27 04:58:10.0,null
21552,0-9,2885438,10.73,34.0,0.11,0,2022-11-26 03:42:04.0,null
21551,10-19,3412908,12.69,18.0,0.06,0,2022-11-26 03:42:04.0,null
21550,20-29,3940541,14.65,74.0,0.24,0,2022-11-26 03:42:04.0,null
21549,30-39,3915214,14.56,139.0,0.46,0,2022-11-26 03:42:04.0,null
21548,40-49,4096360,15.23,409.0,1.35,0.01,2022-11-26 03:42:04.0,null
21547,50-59,3455781,12.85,1249.0,4.12,0.04,2022-11-26 03:42:04.0,null
21546,60-69,2872836,10.68,3484.0,11.49,0.12,2022-11-26 03:42:04.0,null
21545,70-79,1447593,5.38,6937.0,22.87,0.48,2022-11-26 03:42:04.0,null
21544,80 이상,863817,3.21,17986.0,59.30,2.08,2022-11-26 03:42:04.0,null
21543,여성,14369626,53.44,15516.0,51.16,0.11,2022-11-26 03:42:04.0,null
21542,남성,12520862,46.56,14814.0,48.84,0.12,2022-11-26 03:42:04.0,null
21530,0-9,2882009,10.74,34.0,0.11,0,2022-11-25 00:53:51.0,null
21529,10-19,3406975,12.69,18.0,0.06,0,2022-11-25 00:53:51.0,null
21528,20-29,3933815,14.66,74.0,0.24,0,2022-11-25 00:53:51.0,null
21527,30-39,3907973,14.56,139.0,0.46,0,2022-11-25 00:53:51.0,null
21526,40-49,4088965,15.24,409.0,1.35,0.01,2022-11-25 00:53:51.0,null
21525,50-59,3448163,12.85,1249.0,4.13,0.04,2022-11-25 00:53:51.0,null
21524,60-69,2865545,10.68,3478.0,11.49,0.12,2022-11-25 00:53:51.0,null
21523,70-79,1443453,5.38,6920.0,22.85,0.48,2022-11-25 00:53:51.0,null
21522,80 이상,860942,3.21,17957.0,59.31,2.09,2022-11-25 00:53:51.0,null
21521,여성,14340045,53.43,15483.0,51.14,0.11,2022-11-25 00:53:51.0,null
21520,남성,12497795,46.57,14795.0,48.86,0.12,2022-11-25 00:53:50.0,null
21519,0-9,2878606,10.75,34.0,0.11,0,2022-11-24 00:36:46.0,null
21518,10-19,3401132,12.7,18.0,0.06,0,2022-11-24 00:36:46.0,null
21517,20-29,3926393,14.66,74.0,0.24,0,2022-11-24 00:36:46.0,null
21516,30-39,3900284,14.56,139.0,0.46,0,2022-11-24 00:36:46.0,null
21515,40-49,4081195,15.24,409.0,1.35,0.01,2022-11-24 00:36:46.0,null
21514,50-59,3440391,12.84,1245.0,4.12,0.04,2022-11-24 00:36:46.0,null
21513,60-69,2858466,10.67,3471.0,11.48,0.12,2022-11-24 00:36:46.0,null
21512,70-79,1439467,5.37,6903.0,22.84,0.48,2022-11-24 00:36:46.0,null
21511,80 이상,858208,3.2,17930.0,59.33,2.09,2022-11-24 00:36:46.0,null
21510,여성,14309855,53.43,15456.0,51.14,0.11,2022-11-24 00:36:46.0,null
21509,남성,12474287,46.57,14767.0,48.86,0.12,2022-11-24 00:36:46.0,null
21486,0-9,2875108,10.76,34.0,0.11,0,2022-11-23 04:58:38.0,null
21485,10-19,3394993,12.7,17.0,0.06,0,2022-11-23 04:58:38.0,null
21484,20-29,3917972,14.66,74.0,0.25,0,2022-11-23 04:58:38.0,null
